,population,racepctblack,racePctWhite,racePctHisp,agePct12t21,agePct16t24,pctUrban,medFamInc,perCapInc,blackPerCap,OtherPerCap,HispPerCap,PctBSorMore,PctEmplManu,PctEmplProfServ,PctOccupManu,PctKids2Par,PctYoungKids2Par,NumIlleg,PctIlleg,PctImmigRecent,PctRecImmig5,PctRecImmig10,PctSpeakEnglOnly,PersPerOccupHous,PersPerRentOccHous,PctPersOwnOccup,PctHousLess3BR,HousVacant,MedYrHousBuilt,PctHousNoPhone,OwnOccLowQuart,OwnOccMedVal,RentMedian,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumStreet,PctSameHouse85,PctSameCity85,PctUsePubTrans,ViolentCrimesPerPop
787,1,1,4,1,2,2,4,2,2,2,1,1,1,2,2,2,3,4,1,1,1,1,1,4,2,1,4,2,1,3,1,2,2,2,3,3,3,1,4,4,1,1
788,1,1,4,1,2,1,4,3,3,3,2,2,4,1,3,1,4,4,1,1,2,1,1,4,2,2,4,1,1,3,1,2,2,2,2,1,1,1,3,3,1,1
789,1,1,4,1,2,1,4,3,3,4,2,3,2,2,2,2,4,4,1,1,1,1,1,3,2,1,4,2,1,2,1,3,3,3,2,3,3,1,4,4,1,1
790,1,2,2,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,1,3,2,3,3,3,1,1,1,4,1,2,1,2,2,3,2,3,4,1,3,3,4,1
791,1,4,2,1,2,2,1,1,1,1,2,2,1,4,2,4,1,1,1,3,3,1,1,4,2,2,2,3,1,2,3,1,1,1,2,2,2,1,2,3,1,2
792,1,1,4,1,2,2,4,3,2,1,4,2,2,3,2,1,4,4,1,1,1,1,1,4,3,2,3,2,1,3,1,1,1,2,3,1,1,1,4,4,1,1
793,1,1,4,1,2,2,4,3,3,2,2,3,3,1,2,1,4,4,1,1,2,2,2,3,2,2,3,3,1,4,1,2,2,3,3,3,2,1,2,2,1,1
794,1,1,4,1,2,1,1,1,1,2,1,1,1,2,2,3,3,3,1,1,2,1,1,4,2,2,2,3,1,2,2,1,1,1,2,2,2,1,2,3,1,1
795,1,1,4,1,2,1,4,2,2,1,2,2,2,3,1,2,3,4,1,1,2,1,1,4,2,3,3,2,1,4,1,1,1,2,2,3,1,1,1,2,1,1
796,1,1,4,1,2,2,4,2,2,1,2,3,2,2,3,2,4,3,1,1,2,1,1,4,2,2,3,2,1,3,1,1,1,2,1,2,2,1,3,3,1,1
797,1,1,4,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,4,2,2,2,3,1,2,2,1,1,1,2,2,3,1,2,2,1,1
798,1,1,4,1,2,1,1,1,1,2,1,2,1,3,2,3,3,3,1,1,1,1,1,4,2,1,3,2,1,1,1,1,1,1,2,2,3,1,4,4,1,1
799,1,1,3,1,2,1,1,3,3,2,2,2,2,1,2,1,3,3,1,1,1,1,1,4,2,2,3,3,1,3,2,2,2,3,2,2,1,1,2,3,2,1
800,1,1,4,1,2,2,4,3,2,3,3,3,2,2,2,2,4,4,1,1,1,1,1,4,3,2,3,2,1,3,1,2,2,3,3,3,2,1,3,3,1,1
801,1,3,2,1,2,1,4,2,2,2,1,2,2,1,3,2,2,3,1,2,1,1,1,4,2,2,3,2,1,2,1,2,2,2,3,3,4,1,3,4,1,1
802,1,1,4,1,2,2,4,2,2,2,3,4,2,2,2,2,3,4,1,1,1,1,1,4,2,1,3,2,1,3,1,1,1,2,2,2,2,1,3,3,1,1
803,1,3,3,1,2,2,1,1,1,1,1,2,1,2,2,3,2,3,1,2,1,1,1,3,3,3,3,2,1,2,3,1,1,1,3,2,4,1,3,4,1,2
804,1,2,3,1,2,2,1,1,1,1,1,1,1,2,2,3,2,3,1,2,3,1,1,4,2,3,2,3,1,2,3,1,1,1,2,2,3,1,3,3,1,1
805,1,1,4,1,2,2,4,2,2,2,2,2,2,1,2,1,3,3,1,1,2,1,1,4,2,2,2,3,1,3,1,1,1,2,2,2,2,1,2,2,1,1
806,1,1,4,1,2,1,4,2,2,3,2,2,2,2,2,3,3,3,1,1,1,1,1,4,2,1,3,3,1,3,1,1,1,2,2,2,2,1,3,3,1,1
807,1,1,4,1,2,2,1,2,2,2,1,3,2,1,2,1,3,3,1,1,1,1,1,4,2,1,3,2,1,2,1,1,1,1,2,1,2,1,2,3,1,1
808,2,1,4,1,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,1,2,1,1,4,2,2,2,3,3,3,1,1,1,2,2,3,2,1,2,2,1,1
809,1,1,4,1,4,4,1,1,1,1,2,1,2,1,4,2,4,4,1,1,4,2,2,4,4,4,1,2,1,3,2,1,1,1,2,2,1,1,1,1,1,1
810,1,4,2,1,2,2,1,1,1,1,1,2,1,2,2,3,1,1,1,4,1,1,1,4,2,3,2,3,1,3,4,1,1,1,3,1,2,1,3,3,1,3
811,1,1,3,2,2,2,4,2,2,2,2,2,1,3,1,2,3,3,1,1,2,4,4,2,3,3,2,2,1,2,1,3,3,3,3,3,1,1,2,3,1,1
812,1,1,4,1,2,2,4,2,2,2,2,2,3,1,2,1,3,3,1,1,1,1,1,4,1,1,2,3,1,3,1,1,1,2,3,2,1,1,2,2,1,1
813,1,1,4,1,2,1,4,2,2,2,1,3,1,4,2,3,3,3,1,1,1,1,1,4,2,2,3,2,1,2,1,1,1,1,1,1,1,1,4,4,1,1
814,1,1,3,1,3,3,1,1,1,1,2,2,2,1,4,2,2,2,1,1,4,1,1,4,2,2,2,3,1,3,4,1,1,1,4,2,2,1,2,2,1,1
815,1,1,3,1,2,2,4,3,3,2,3,3,3,2,2,2,4,4,1,1,2,3,3,3,3,2,3,2,1,3,1,2,2,3,2,3,3,1,3,3,3,1
816,1,1,4,1,1,2,4,2,2,2,2,2,1,2,2,2,3,4,1,1,2,1,1,4,1,1,2,4,1,3,1,1,1,3,2,3,3,1,3,3,1,1
817,1,1,4,1,2,1,1,3,3,1,1,1,3,2,3,1,4,4,1,1,2,1,1,4,2,1,3,2,1,2,1,3,2,3,2,3,3,1,4,4,1,1
818,1,1,4,1,2,1,3,2,2,1,1,2,2,2,3,2,4,4,1,1,1,1,1,3,3,1,4,2,1,2,1,2,2,2,2,2,3,1,4,4,1,1
819,1,3,2,1,4,4,1,1,1,1,2,1,2,2,3,2,2,2,1,3,4,1,1,4,2,2,2,3,1,3,3,1,1,1,4,2,2,1,2,1,1,1
820,1,1,4,1,2,2,4,3,2,2,2,2,2,2,2,1,4,4,1,1,2,1,1,4,2,1,3,2,1,3,1,1,1,2,2,2,2,1,3,3,1,1
821,1,4,2,1,3,4,4,1,1,1,2,3,2,1,4,2,1,2,1,3,3,1,1,4,2,2,2,3,1,3,3,1,1,1,3,2,2,1,2,2,1,1
822,1,1,4,1,3,2,1,1,1,1,2,2,1,2,4,3,3,2,1,1,2,1,1,4,2,2,3,3,1,3,2,1,1,1,2,2,2,1,3,3,1,1
823,1,1,4,1,2,1,4,2,2,2,2,2,3,2,2,1,4,4,1,1,1,1,1,4,3,2,3,2,1,4,1,1,1,2,1,2,2,1,2,2,1,1
824,1,1,4,1,2,1,4,3,3,2,2,3,3,1,3,1,4,4,1,1,2,1,1,4,3,2,4,1,1,2,1,3,3,3,2,3,2,1,4,4,2,1
825,1,1,4,1,2,1,4,4,4,1,1,1,4,2,3,1,4,4,1,1,1,1,1,4,3,2,4,1,1,2,1,4,4,4,2,2,2,1,3,3,2,1
826,1,1,4,1,2,1,4,2,2,3,2,2,2,2,2,2,4,4,1,1,1,1,1,4,3,2,3,2,1,4,1,2,2,3,3,3,2,1,1,1,1,1
827,1,1,4,1,1,1,4,2,3,2,1,2,3,2,2,1,3,3,1,1,1,1,1,4,1,1,3,3,1,3,1,2,2,2,2,2,2,1,2,2,1,1
828,1,4,1,1,2,1,4,1,2,2,2,2,2,1,4,2,1,2,1,3,2,1,1,4,1,1,2,3,1,1,1,1,1,1,3,2,2,1,3,4,4,3
829,1,1,3,2,2,2,1,2,1,1,1,2,2,2,2,3,3,3,1,1,2,2,2,2,3,3,2,3,1,4,1,2,2,2,3,3,1,1,2,3,1,2
830,1,1,4,1,2,1,4,1,2,2,2,2,1,1,2,1,3,4,1,1,1,1,1,4,2,2,3,3,1,4,1,1,1,2,3,3,1,1,2,2,1,1
831,1,1,4,1,2,1,4,3,2,3,3,3,2,2,2,1,4,4,1,1,1,1,1,3,2,2,4,2,1,3,1,2,2,3,2,2,2,1,4,4,1,1
832,1,1,4,1,2,2,3,2,2,1,1,3,2,2,2,2,4,4,1,1,1,1,1,4,3,2,4,2,1,2,1,2,2,2,3,3,3,1,4,3,1,1
833,1,1,4,1,2,1,4,2,2,3,2,3,2,2,2,2,4,4,1,1,2,1,1,4,2,1,4,2,1,2,1,1,1,2,1,2,2,1,4,4,2,1
834,1,1,4,1,1,1,4,3,3,1,2,3,2,2,2,1,4,4,1,1,1,1,1,4,1,1,4,3,1,3,1,2,2,3,3,2,2,1,3,3,1,1
835,1,1,3,2,2,2,1,1,1,2,1,1,1,1,3,2,3,3,1,1,2,1,1,3,3,4,2,2,1,3,1,1,1,2,3,2,2,1,1,2,1,1
836,1,2,3,1,2,2,4,1,1,1,2,3,1,2,3,2,2,2,1,2,1,1,1,4,2,2,3,2,1,1,2,1,1,1,3,1,2,1,3,4,1,3
837,1,1,4,1,2,2,4,3,3,2,2,2,3,1,2,1,3,4,1,1,2,2,2,3,2,2,2,3,1,3,1,4,4,3,3,4,1,1,1,3,1,1
838,1,1,4,1,2,1,4,4,4,2,2,4,4,1,3,1,4,4,1,1,3,3,2,3,2,2,3,2,1,2,1,4,4,4,2,2,2,1,3,3,4,1
839,1,1,4,1,2,1,2,2,2,2,1,3,2,3,2,3,4,4,1,1,1,1,1,4,3,3,4,1,1,3,1,1,1,2,1,2,1,1,3,4,1,1
840,1,1,4,1,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,4,3,2,3,2,1,4,1,1,1,2,2,2,2,1,2,3,1,1
841,1,2,1,2,2,2,4,1,1,2,2,2,1,2,2,3,2,2,1,3,3,4,4,2,3,3,2,4,1,2,2,2,2,2,4,3,1,1,2,2,3,3
842,1,1,3,2,2,2,4,3,2,2,2,2,2,3,1,2,3,3,1,1,2,3,3,2,4,4,3,2,1,3,1,3,3,3,3,3,1,1,3,3,1,1
843,1,1,4,1,2,2,4,2,1,1,2,2,1,3,2,3,2,3,1,2,1,1,1,4,2,2,3,3,1,1,2,1,1,1,2,1,2,1,3,4,1,2
844,1,1,4,1,2,1,4,1,2,2,1,2,1,2,1,2,3,3,1,1,2,1,1,4,2,2,3,4,1,3,1,1,1,2,3,3,2,1,2,3,1,1
845,1,1,2,4,2,2,4,2,1,2,1,1,1,1,1,2,3,3,1,2,2,3,3,1,4,4,2,3,1,3,1,2,2,2,3,3,1,1,2,3,1,2
846,1,2,3,1,2,2,1,1,1,1,1,1,1,4,1,4,2,2,1,2,1,1,1,4,2,2,3,3,1,2,3,1,1,1,2,2,2,1,3,4,1,2
847,1,1,3,2,2,1,1,2,1,1,2,2,2,1,2,2,3,3,1,2,1,1,1,3,3,3,3,2,1,3,3,1,1,1,2,2,2,1,2,3,1,2
848,1,1,4,1,2,2,4,2,2,2,3,3,1,2,2,2,3,4,1,1,1,1,1,4,2,2,3,2,1,3,1,1,1,2,2,2,2,1,2,4,1,1
849,1,1,4,1,2,1,4,4,4,1,3,4,4,3,3,1,4,4,1,1,1,1,1,3,2,2,4,1,1,2,1,4,4,4,2,3,1,1,4,4,1,1
850,1,1,3,1,4,4,4,2,2,2,2,2,4,1,4,1,3,4,1,1,3,2,2,3,2,2,1,3,1,3,1,2,2,3,4,2,1,1,1,1,1,1
851,1,1,4,1,2,2,1,3,2,2,1,2,2,2,3,1,4,4,1,1,1,1,1,4,3,2,4,2,1,2,1,2,2,2,2,3,2,1,3,3,1,1
852,1,1,4,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,4,2,2,3,2,1,1,2,1,1,1,2,1,2,1,3,4,1,1
853,1,1,4,1,2,1,4,3,3,3,4,4,3,2,3,1,4,4,1,1,1,1,1,4,2,1,4,2,1,3,1,1,1,2,2,2,2,1,3,2,1,1
854,1,1,3,4,3,2,4,1,1,1,1,1,1,2,3,2,3,3,1,1,2,2,2,1,3,3,2,3,1,3,4,1,1,1,2,2,2,1,3,3,1,1
855,1,4,2,1,2,2,1,1,1,1,1,1,1,4,2,4,1,1,1,4,2,1,1,4,2,2,2,3,1,2,4,1,1,1,2,2,3,1,3,4,1,2
856,1,1,3,2,4,4,1,2,1,1,2,2,3,1,3,2,3,3,1,2,3,1,1,3,3,2,2,3,1,3,2,1,1,2,3,2,2,1,1,1,1,1
857,1,4,2,1,2,2,1,1,1,1,1,3,2,3,2,3,1,1,1,4,3,1,1,4,2,2,2,3,1,3,3,1,1,1,3,2,3,1,2,3,1,2
858,1,2,3,1,2,2,4,1,1,1,1,1,1,2,2,3,2,2,1,3,2,1,1,4,2,2,2,2,1,1,3,1,1,1,3,1,2,1,3,3,1,3
859,1,1,3,4,3,2,1,1,1,1,1,1,1,1,2,2,3,3,1,1,1,1,1,1,3,3,3,3,1,3,3,1,1,1,2,2,3,1,3,4,1,1
860,1,1,4,1,1,1,4,2,2,2,1,2,2,2,2,2,3,3,1,1,1,1,1,4,2,1,3,2,1,2,1,1,1,2,3,2,2,1,3,3,1,1
861,1,1,3,4,3,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,4,4,1,4,4,3,2,1,2,4,1,1,1,3,3,2,1,3,3,1,1
862,1,2,4,1,2,2,1,1,1,1,1,1,1,4,2,4,2,3,1,2,2,1,1,4,2,2,2,3,1,2,2,1,1,1,2,2,2,1,3,3,1,1
863,1,1,4,1,2,1,4,2,2,2,2,2,1,3,2,2,4,4,1,1,1,1,1,4,2,2,4,2,1,2,1,1,1,2,2,1,2,1,3,4,1,1
864,1,1,2,4,3,2,1,1,1,3,1,1,1,1,3,3,3,3,1,1,1,3,3,1,4,4,2,3,1,3,4,1,1,1,3,3,2,1,3,4,1,1
865,1,1,4,1,2,2,4,1,1,1,4,2,1,3,2,3,3,3,1,1,3,1,1,4,3,3,3,2,1,3,3,1,1,1,2,2,2,1,2,2,1,1
866,1,3,2,1,3,3,4,2,1,1,2,2,2,3,2,3,2,2,1,3,2,1,1,4,2,3,2,3,1,3,3,1,1,1,2,2,3,1,3,3,1,3
867,1,2,3,1,2,1,4,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,4,1,2,2,4,1,3,2,1,1,2,3,3,2,1,2,3,1,3
868,1,1,3,2,2,2,4,2,2,2,1,2,2,2,1,2,3,3,1,1,2,2,3,3,2,2,1,3,2,4,2,1,1,2,2,2,2,1,2,2,1,1
869,1,2,3,1,4,4,4,2,1,1,1,2,3,1,4,1,2,3,1,3,3,2,2,4,2,2,2,3,1,3,2,1,1,1,4,2,2,1,1,1,1,2
870,1,4,2,1,2,1,4,1,1,1,1,2,1,1,2,2,2,2,1,3,2,4,4,3,2,2,3,4,1,3,1,1,1,2,4,3,2,1,2,3,2,2
871,1,1,2,3,3,2,1,1,1,1,1,1,1,2,2,3,2,2,1,2,2,2,2,2,3,4,2,2,1,3,2,1,1,2,3,3,2,1,2,3,1,2
872,1,1,4,1,2,1,4,3,3,3,3,3,2,2,1,1,4,4,1,1,1,1,1,4,3,3,4,1,1,4,1,1,2,2,2,3,2,1,2,2,1,1
873,1,1,4,1,2,1,4,3,2,2,2,2,3,2,1,1,4,4,1,1,1,1,1,4,3,3,4,1,1,4,1,1,1,3,2,3,2,1,2,1,1,1
874,1,2,3,1,2,2,4,2,2,1,2,2,2,1,2,1,2,3,1,2,2,1,1,4,1,1,1,4,1,4,2,1,1,2,3,2,2,1,1,1,1,2
875,1,1,4,1,2,1,4,3,3,2,2,3,3,3,2,1,4,4,1,1,1,1,1,4,2,1,3,2,1,4,1,1,1,2,1,1,1,1,2,3,1,1
876,1,3,2,1,2,2,1,1,1,1,1,2,1,4,2,3,2,3,1,2,2,1,1,4,2,2,3,2,1,3,3,1,1,1,2,1,2,1,3,3,1,1
877,1,1,3,1,4,4,4,3,2,1,1,2,4,1,4,1,3,4,1,2,4,2,2,4,1,1,2,3,1,3,1,2,2,2,3,2,1,1,1,1,2,1
878,1,1,4,1,2,2,4,2,2,1,2,2,1,3,2,2,3,3,1,1,1,1,1,4,2,2,3,2,1,3,1,1,1,1,2,1,1,1,3,4,1,1
879,1,1,4,1,4,4,1,1,1,1,1,1,2,2,4,2,3,3,1,1,4,1,1,4,1,1,2,3,1,3,2,1,1,1,3,2,3,1,2,2,1,1
880,1,1,4,1,1,1,1,1,2,1,2,2,1,1,3,2,3,3,1,1,1,1,1,4,2,2,3,4,1,3,1,1,1,2,3,3,2,1,2,3,1,1
881,1,1,4,1,2,2,4,2,2,2,1,3,2,4,1,3,3,4,1,1,1,1,1,4,3,2,3,2,1,4,1,1,1,2,1,2,3,1,3,3,1,1
882,1,1,4,1,2,2,4,3,3,3,3,3,3,2,2,1,4,4,1,1,1,1,1,4,3,2,3,2,1,4,1,4,4,4,3,4,1,1,2,2,1,1
883,1,2,3,1,2,2,1,1,1,1,1,1,1,2,3,3,2,2,1,2,2,1,1,4,2,2,3,3,1,2,3,1,1,1,3,2,2,1,3,3,1,2
884,1,1,4,1,2,2,4,1,1,1,1,1,1,2,2,3,3,3,1,1,2,1,1,4,2,1,3,3,1,3,1,1,1,1,2,1,2,1,3,3,1,1
885,1,1,3,3,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,3,3,3,2,3,1,2,1,3,3,3,3,3,1,1,3,4,1,1
886,1,1,2,3,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,2,2,3,3,2,4,3,3,2,1,3,1,3,3,3,3,3,1,1,2,4,1,1
887,1,1,4,1,1,1,4,2,2,3,1,4,2,1,3,1,4,3,1,1,1,1,1,4,2,1,3,2,1,2,1,1,1,2,2,2,2,1,4,4,4,1
888,1,1,4,1,2,1,4,3,3,3,3,3,3,2,3,1,4,4,1,1,1,1,1,4,3,1,4,1,1,3,1,1,1,2,2,1,2,1,4,4,1,1
889,1,1,4,1,2,1,4,2,2,4,2,2,2,1,2,2,3,3,1,1,1,1,1,4,2,2,3,2,1,4,1,2,2,2,3,3,1,1,2,1,1,1
890,1,1,4,1,2,2,4,3,4,2,1,2,4,1,4,1,3,4,1,1,3,4,3,3,1,1,2,3,1,1,1,4,4,3,2,3,3,1,3,2,4,1
891,1,1,4,1,2,1,4,3,2,2,1,2,3,3,2,2,4,4,1,1,2,1,1,4,3,1,3,2,1,3,1,2,2,3,2,2,2,1,3,3,1,1
892,1,1,4,1,2,2,4,3,2,2,1,2,2,2,2,1,4,4,1,1,2,1,1,4,3,3,4,1,1,4,1,1,1,2,3,2,2,1,3,3,1,1
893,1,1,4,1,4,4,1,1,1,1,1,1,3,2,3,2,4,3,1,1,3,1,1,4,2,1,2,3,1,3,1,1,1,1,3,1,1,1,1,1,1,1
894,1,1,4,1,4,4,1,1,1,1,2,1,2,2,3,2,3,3,1,1,1,1,1,4,2,2,2,3,1,3,2,1,1,1,3,2,2,1,2,2,1,1
895,1,1,4,1,1,1,4,3,2,1,4,3,4,4,2,1,4,4,1,1,2,1,1,4,2,2,3,2,1,4,1,1,1,2,1,2,1,1,1,1,1,1
896,1,2,3,1,4,4,1,1,1,1,1,1,1,1,2,1,4,4,1,1,2,1,1,4,3,3,1,3,1,3,2,1,1,1,1,2,2,1,1,1,1,1
897,1,1,4,1,2,2,4,2,2,2,1,2,1,2,2,2,3,3,1,2,1,1,1,4,2,2,2,3,1,1,1,2,2,2,3,3,3,1,3,4,1,1
898,1,2,4,1,2,2,1,1,1,1,1,1,1,2,2,3,3,3,1,1,2,1,1,4,2,2,3,3,1,3,3,1,1,1,2,2,3,1,2,3,1,2
899,1,1,4,1,2,2,4,1,1,1,1,1,1,2,2,3,2,2,1,2,2,1,1,4,2,2,1,3,1,1,2,1,1,1,2,2,3,1,2,4,1,1
900,1,1,4,1,2,1,4,2,2,1,2,2,2,4,2,2,4,3,1,1,1,1,1,4,2,1,4,2,1,3,1,1,1,2,2,2,2,1,3,4,1,1
901,1,1,4,1,2,1,4,2,2,1,3,2,2,2,3,2,4,4,1,1,1,1,1,4,2,1,3,2,1,3,1,1,1,2,2,1,2,1,3,4,1,1
902,1,1,4,1,3,3,1,2,2,2,2,2,2,1,4,1,3,4,1,1,1,1,1,4,2,1,3,3,1,2,1,1,1,2,3,2,2,1,2,3,1,2
903,1,1,4,1,3,3,1,2,2,2,2,4,3,1,3,1,3,3,1,1,3,1,1,4,2,2,2,2,1,3,1,2,2,3,3,3,2,1,2,2,1,1
904,1,1,4,1,2,2,4,3,3,3,2,3,3,2,2,1,4,4,1,1,2,1,2,4,3,3,4,2,1,4,1,3,3,4,3,4,1,1,2,3,1,1
905,1,1,4,1,2,2,1,2,2,3,2,2,2,3,1,2,4,4,1,1,1,1,1,4,3,2,3,3,1,4,1,2,2,3,2,4,3,1,2,2,1,1
906,1,1,2,2,2,2,4,2,2,2,2,2,2,2,1,2,3,3,1,2,2,3,3,2,3,3,2,3,1,2,1,2,2,3,3,3,1,1,2,3,2,2
907,1,1,4,1,1,1,4,3,3,2,2,2,4,2,4,1,3,4,1,1,4,4,3,3,2,1,2,3,1,1,1,2,2,3,2,3,3,1,3,3,2,1
908,1,1,4,1,3,3,4,2,2,1,2,2,2,2,2,2,4,4,1,1,1,1,1,4,2,2,3,2,1,3,1,1,1,2,1,2,2,1,3,3,1,1
909,3,3,2,1,2,2,4,2,2,1,2,2,2,2,2,2,2,2,3,3,2,1,1,4,2,2,3,3,4,2,2,1,1,1,2,2,2,1,3,3,2,3
910,1,1,4,1,3,2,3,4,4,4,1,4,4,1,3,1,4,4,1,1,1,1,1,3,4,3,4,1,1,3,1,4,4,4,2,3,2,1,3,3,3,1
911,1,1,4,1,2,2,4,2,1,1,1,3,1,2,1,3,3,3,1,1,1,1,1,4,3,3,3,2,1,3,1,1,1,2,2,2,2,1,3,3,1,1
912,1,1,4,1,2,1,4,2,2,2,4,4,2,3,2,2,4,4,1,1,1,1,1,4,2,1,3,2,1,3,1,1,1,2,2,2,1,1,3,3,1,1
913,1,1,4,1,1,1,4,3,3,2,1,2,2,1,2,2,3,4,1,1,1,2,2,3,2,2,2,3,1,2,1,2,2,3,3,3,4,1,3,3,4,1
914,1,1,4,1,3,4,4,1,1,1,1,1,3,3,3,2,4,4,1,1,4,3,2,4,3,3,2,3,1,3,2,1,1,1,2,2,1,1,1,1,1,1
915,1,1,4,1,1,1,1,2,2,2,2,2,3,3,2,1,4,4,1,1,1,1,1,4,2,2,4,2,1,4,1,1,1,2,2,3,3,1,2,2,1,1
916,1,1,4,1,2,1,4,3,3,2,2,3,4,1,3,1,4,4,1,1,2,1,1,3,2,1,3,2,1,1,1,3,3,3,3,2,2,1,3,4,1,1
917,1,4,1,1,4,4,1,1,1,1,1,1,2,1,4,2,1,1,1,4,3,1,1,4,2,2,2,2,1,3,3,1,1,1,4,2,2,1,2,3,1,2
918,1,1,4,1,3,2,4,1,1,1,1,1,2,2,3,2,3,4,1,1,2,1,1,4,2,2,3,2,1,2,2,1,1,1,2,2,1,1,2,3,1,1
919,1,1,4,1,2,1,4,3,3,2,2,2,3,2,2,1,3,4,1,1,2,1,1,4,1,1,3,3,3,4,1,1,2,2,3,3,1,1,2,2,1,1
920,1,2,3,1,1,1,4,2,2,1,2,1,2,1,2,2,2,3,1,2,1,1,1,4,1,1,3,4,1,3,2,1,1,2,3,2,1,1,2,3,1,2
921,1,1,4,1,1,1,4,4,4,2,1,4,4,2,2,1,4,4,1,1,2,1,1,4,2,1,4,2,1,4,1,3,4,4,2,3,2,1,2,1,2,1
922,1,1,4,1,2,2,4,2,2,2,4,3,1,3,2,2,3,3,1,1,1,1,1,4,3,2,3,2,1,1,1,2,2,2,3,2,2,1,3,4,1,1
923,1,1,4,1,2,2,4,3,2,2,2,2,2,2,2,1,4,4,1,1,2,2,2,3,2,1,3,3,1,1,1,2,2,3,2,3,4,1,4,4,3,1
924,1,1,3,3,2,2,1,1,1,1,1,1,1,2,2,3,3,3,1,1,1,1,1,3,2,3,3,3,1,2,4,1,1,1,3,2,2,1,3,3,1,2
925,1,1,4,1,2,2,1,1,1,1,1,2,1,4,2,3,3,2,1,1,2,1,1,4,2,1,3,3,1,2,2,1,1,1,2,1,2,1,2,3,1,1
926,1,1,3,2,2,2,4,3,3,2,1,2,3,1,2,1,3,3,1,2,3,4,3,3,2,2,2,3,1,2,1,4,4,3,4,3,2,1,2,3,3,1
927,1,1,4,1,2,1,1,1,1,1,1,1,1,1,2,2,3,3,1,1,1,1,1,4,2,3,3,3,1,3,3,1,1,1,2,2,2,1,2,3,1,1
928,1,1,4,1,2,2,1,1,1,1,1,2,1,2,3,2,3,2,1,2,2,1,1,4,1,1,3,3,1,1,2,1,1,1,3,1,2,1,3,3,1,1
929,1,1,3,1,2,1,4,3,2,2,2,3,2,1,2,2,3,4,1,1,1,1,2,3,3,2,3,2,1,2,1,3,3,4,3,3,1,1,3,3,2,1
930,1,1,4,1,3,3,4,3,2,1,1,2,2,2,3,2,4,4,1,1,1,1,1,4,3,1,4,2,1,3,1,2,2,2,3,3,2,1,3,3,1,1
931,1,1,2,3,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,2,3,1,1,3,3,3,2,3,1,3,3,1,1,2,3,2,1,1,2,3,1,2
932,1,1,4,1,2,1,4,4,4,2,3,4,4,3,3,1,3,3,1,1,2,1,1,4,2,1,3,2,1,3,1,4,4,4,3,3,1,1,2,3,1,1
933,1,1,4,1,2,2,4,3,2,2,2,3,2,2,2,2,4,4,1,1,1,1,1,4,3,3,4,1,1,2,1,2,2,3,3,3,3,1,4,4,1,1
934,1,1,4,1,2,2,4,2,2,1,1,2,3,1,3,1,3,4,1,1,3,1,1,4,2,1,2,3,1,3,1,1,1,2,2,2,2,1,2,3,1,1
935,1,1,4,1,3,2,3,3,3,3,1,3,3,2,3,1,4,4,1,1,1,1,1,4,3,2,3,2,1,3,1,3,3,3,2,3,3,1,3,3,1,1
936,1,1,4,2,2,2,4,2,2,1,1,2,2,2,1,2,3,4,1,1,2,2,3,3,3,4,3,1,1,3,1,1,1,2,2,1,2,1,3,3,1,1
937,1,1,4,1,2,2,4,3,3,3,2,3,3,2,3,1,4,4,1,1,1,1,1,4,2,2,3,2,1,2,1,3,3,3,2,1,2,1,3,3,1,1
938,1,1,4,1,2,2,1,1,1,1,1,1,1,2,2,2,3,3,1,1,2,1,1,4,2,2,3,3,1,2,3,1,1,1,2,1,1,1,2,3,1,1
939,1,1,4,1,2,1,4,2,2,4,3,2,2,2,2,2,4,4,1,1,2,1,1,4,3,2,3,1,1,3,1,1,1,2,2,2,1,1,2,3,1,1
940,1,1,4,1,2,2,1,1,1,1,1,1,2,2,3,2,3,2,1,2,1,1,1,4,2,2,3,2,1,1,2,1,1,1,2,2,2,1,3,4,1,1
941,1,1,4,2,2,2,1,2,1,1,1,1,1,2,2,2,3,3,1,1,2,1,1,3,3,2,2,3,1,3,3,1,1,1,2,2,2,1,2,3,1,1
942,1,1,4,1,2,2,4,2,2,2,2,3,3,1,3,1,3,4,1,1,2,1,1,4,1,1,2,3,1,2,1,1,1,2,2,1,2,1,2,3,1,1
943,1,1,4,1,2,2,4,4,4,3,1,4,4,2,3,1,4,4,1,1,2,2,1,4,2,1,4,1,1,2,1,3,4,4,2,2,2,1,3,3,2,1
944,1,2,3,1,2,2,1,2,1,2,2,2,1,1,3,2,3,3,1,2,1,1,1,4,3,3,3,2,1,3,1,1,1,2,2,3,3,1,3,3,1,1
